Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-04-25,56.3,56.43,55.21,55.27,2103926
2023-04-26,54.94,55.28,53.85,54.13,2077123
2023-04-27,54.24,54.93,54.02,54.82,1591589
2023-04-28,54.63,55.41,54.54,55.37,2268201
2023-05-01,55.24,55.41,54.905,55.05,1237795
2023-05-02,54.69,54.8125,53.41,54.27,1745784
2023-05-03,54.46,54.845,53.51,53.56,1609295
2023-05-04,53.53,53.98,53.375,53.79,1615774
2023-05-05,54.29,55,54.23,54.92,1978610
2023-05-08,55,55.14,54.64,54.92,1906173
2023-05-09,54.67,55.07,54.55,54.56,1040357
2023-05-10,55.14,55.27,54.47,55.2,1778311
2023-05-11,55.07,55.255,54.495,55.22,1387888
2023-05-12,55.4,55.66,54.99,55.14,2225080
2023-05-15,55.3,55.53,55,55.17,1224104
2023-05-16,54.87,55.01,54.54,54.54,1213919
2023-05-17,54.68,55.01,53.94,54.93,1858846
2023-05-18,54.98,55.3,54.47,55.22,1620347
2023-05-19,55.35,55.67,54.94,55.32,1677953
2023-05-22,55.32,55.705,55.03,55.46,1439037
2023-05-23,55.32,55.38,54.205,54.4,1939918
2023-05-24,54.01,54.175,53.655,53.86,1664202
2023-05-25,53.68,53.785,53.08,53.18,2287965
2023-05-26,53.04,54.45,52.99,54.22,3542935
2023-05-30,54.42,55.02,54.27,54.95,3824352
2023-05-31,54.92,55.62,54.36,55.35,7539769
2023-06-01,55.2,55.49,54.9,55.03,2643632
2023-06-02,55.25,56.47,55.25,56.33,2584218
2023-06-05,56.25,56.355,55.725,56.02,2420767
2023-06-06,56.02,57.22,55.9,57.13,2745247
2023-06-07,57.4,58.03,57.02,57.05,3605770
2023-06-08,56.79,57.755,56.56,57.67,2844521
2023-06-09,57.82,57.885,57.45,57.83,1573944
2023-06-12,52.1,53.45,50.03,51,16727746
2023-06-13,51.47,51.8,50.84,51.06,6385628
2023-06-14,51.05,51.935,50.63,51.16,7437252
2023-06-15,50.9,52.52,50.83,52.27,4262841
2023-06-16,52.64,52.64,51.1,51.22,7422391
2023-06-20,50.85,51.66,50.46,51.62,4601327
2023-06-21,51.59,51.59,50.22,50.56,4011032
2023-06-22,50.33,50.41,49.475,49.55,4617193
2023-06-23,49.35,49.735,48.95,49.64,5617431
2023-06-26,49.48,49.75,49.3257,49.61,3202503
2023-06-27,49.53,50.16,49.32,49.82,4141584
2023-06-28,49.85,50.0354,49.395,49.58,4809039
2023-06-29,49.49,49.85,49.33,49.85,2877349
2023-06-30,50.13,50.43,49.81,49.85,3749250
2023-07-03,49.68,50.0931,49.315,49.7,2000640
2023-07-05,49.69,50,49.34,49.92,3628411
2023-07-06,49.42,49.56,48.9,48.99,3619013
2023-07-07,48.88,49.27,48.65,48.97,3138045
2023-07-10,49,49.42,48.84,49.1,5553720
2023-07-11,49.06,49.75,48.98,49.71,3792835
2023-07-12,50.07,50.275,49.83,50,2991518
2023-07-13,50.16,51.275,50.09,51.17,3141834
2023-07-14,51.37,51.605,50.54,50.61,3225848
2023-07-17,50.545,50.97,50.12,50.9,3629561
2023-07-18,51.04,51.5,50.835,51.38,5437755
2023-07-19,51.65,52.55,50.32,50.43,5672519
2023-07-20,50.66,50.66,49.15,49.61,4725728
2023-07-21,50.05,50.9,49.61,50.71,11488437
2023-07-24,50.9,51.25,50.585,51.05,3487193
2023-07-25,51.03,51.36,50.895,51.07,2821898
2023-07-26,50.94,51.33,50.72,50.92,2496954
2023-07-27,50.88,51.55,50.13,50.27,2079562
2023-07-28,50.31,50.655,50.01,50.49,1827962
2023-07-31,50.69,50.71,50.275,50.49,2751950
2023-08-01,50.31,50.46,50.08,50.24,2065727
2023-08-02,49.83,50.07,49.5,49.67,2191587
2023-08-03,49.56,49.64,49.1,49.38,2663432
2023-08-04,49.53,50.3088,49.38,49.45,2013760
2023-08-07,49.66,50.095,49.6274,50,1726113
2023-08-08,49.67,50.28,49.395,50.04,2250884
2023-08-09,49.88,50.67,49.82,50.46,2646998
2023-08-10,50.63,51.795,50.54,51.51,3537398
2023-08-11,51.4,51.89,50.91,50.96,2663529
2023-08-14,50.96,51.33,50.91,51.08,2683181
2023-08-15,50.92,51.11,50.44,50.57,1946736
2023-08-16,50.3,51.14,50.18,50.85,2464044
2023-08-17,50.95,52.28,50.895,51.67,5205367
2023-08-18,51.32,51.9,51.19,51.8,3380454
2023-08-21,51.8,51.95,51.27,51.79,2298961
2023-08-22,51.95,52.0975,51.63,51.96,2594524
2023-08-23,52,52.72,51.67,52.65,2318720
2023-08-24,52.7,53.435,52.3,52.33,2141518
2023-08-25,52.39,52.95,52.19,52.73,1866400
2023-08-28,52.82,53.49,52.75,53.17,1633427
2023-08-29,53.35,54.15,52.95,53.34,1684347
2023-08-30,53.28,53.48,52.48,52.66,2146872
2023-08-31,52.76,53.06,52.35,52.48,2856282
2023-09-01,52.65,52.72,51.81,51.94,2937053
2023-09-05,51.8,51.86,50.65,50.71,3210549
2023-09-06,50.86,52.03,50.68,51.58,2493961
2023-09-07,51.51,51.7,51.21,51.66,2109201
2023-09-08,51.66,51.76,51.27,51.43,3024040
2023-09-11,51.69,51.78,51.08,51.37,1660114
2023-09-12,51.24,51.585,51.21,51.47,1527175
2023-09-13,51.47,51.57,50.92,51.1,1981125
2023-09-14,51.09,51.495,50.88,51.47,1830030
2023-09-15,51.47,51.675,50.76,50.77,2698553
2023-09-18,50.66,51.15,50.53,51.02,1493771
2023-09-19,51,51.375,50.76,50.93,2446577
2023-09-20,51.14,51.325,50.53,50.57,1623930
2023-09-21,50.33,50.36,48.83,48.84,2294547
2023-09-22,48.88,49.18,48.62,48.67,1644199
2023-09-25,48.48,48.68,48.19,48.64,1662697
2023-09-26,48.16,48.505,47.88,47.98,1882471
2023-09-27,48.23,48.55,47.89,48.33,2015321
2023-09-28,48.39,49.3,48.39,48.92,2035055
2023-09-29,49.25,49.27,48.34,48.59,1708238
2023-10-02,48.53,48.54,48.07,48.42,3121775
2023-10-03,47.92,48,46.88,47.25,3525552
2023-10-04,47.38,48.87,47.38,48.78,3324268
2023-10-05,48.78,49.185,48.58,49.02,2085259
2023-10-06,48.9,49.8099,48.86,49.61,1960034
2023-10-09,49.41,49.92,49.36,49.73,1577427
2023-10-10,49.85,50.095,49.23,49.87,2302468
2023-10-11,49.87,50.04,49.405,49.66,2146465
2023-10-12,49.72,49.95,49.125,49.32,2161320
2023-10-13,49.53,49.58,49.055,49.37,1542665
2023-10-16,49.75,50.38,49.66,50.3,2296100
2023-10-17,50.3,50.71,49.87,49.93,3687189
2023-10-18,51.29,53.3039,50.87,51.92,6685964
2023-10-19,52.02,52.04,51.28,51.29,2924114
2023-10-20,51.3,51.54,50.385,50.6,2797362
2023-10-23,50.3,50.54,49.77,49.82,2021739
2023-10-24,50.07,50.38,49.12,49.46,2033864
2023-10-25,49.395,49.87,48.92,49.49,1972179
2023-10-26,49.62,50.53,49.62,49.7,1916621
2023-10-27,49.32,49.41,47.56,47.59,2966472
2023-10-30,47.78,49.045,47.72,48.91,2393078
2023-10-31,49.06,49.65,48.88,49.6,1748759
2023-11-01,49.79,49.86,48.465,48.71,2389118
2023-11-02,49.02,49.87,48.82,49.86,2644456
2023-11-03,50.15,50.51,49.825,50.22,2019422
2023-11-06,50.1,51.215,50.05,50.73,2650592
2023-11-07,50.92,51.58,50.595,51.19,2258695
2023-11-08,51.31,52.08,51.2,51.74,2525144
2023-11-09,52,52.03,51.3,51.42,2089336
2023-11-10,51.58,52.25,51.42,52.11,1846382
2023-11-13,51.88,52.1891,51.715,52.09,1645375
2023-11-14,52.44,53.43,52.32,53.11,2436753
2023-11-15,53.4,53.75,53.175,53.32,2503802
2023-11-16,53.41,53.835,53.365,53.54,1879849
2023-11-17,53.61,53.78,53.36,53.48,1816534
2023-11-20,53.5,54.385,53.36,54.14,2414871
2023-11-21,54.06,54.76,53.92,54.62,1759139
2023-11-22,54.8,55.23,54.8,55.13,1938030
2023-11-24,55.16,55.4,55.01,55.3,879711
2023-11-27,55.26,55.3,54.97,55.14,1789862
2023-11-28,55.07,55.87,55.04,55.58,2414664
2023-11-29,55.7,56.15,55.565,55.7,2905932
2023-11-30,55.81,55.93,55.15,55.84,4484802
2023-12-01,55.75,56.25,55.61,55.9,2166117
2023-12-04,55.71,56.61,55.71,56.23,4004996
2023-12-05,56.1,56.18,55.32,55.72,2673306
2023-12-06,55.9,56.32,55.72,55.84,2435079
2023-12-07,55.05,55.19,54.0401,54.13,2877829
2023-12-08,54.06,54.39,53.615,53.97,2065533
2023-12-11,54.16,54.36,53.92,54.22,2780104
2023-12-12,54.39,54.45,53.87,54.17,2717843
2023-12-13,54.23,56.44,54.03,56.39,4220725
2023-12-14,56.93,57.72,55.945,56.11,4171463
2023-12-15,55.31,55.64,54.54,54.74,5718587
2023-12-18,55,55.56,54.62,55.38,2616293
2023-12-19,55.53,55.78,55.18,55.76,2066662
2023-12-20,55.745,56.175,55.12,55.15,2051866
2023-12-21,55.31,56.12,55.13,56.09,1827984
2023-12-22,56.36,57.145,56.17,57.04,2330528
2023-12-26,57.04,57.7,56.95,57.63,1344179
2023-12-27,57.59,58.02,57.42,57.99,1353272
2023-12-28,57.99,58.365,57.99,58.24,1192281
2023-12-29,58.2,58.345,57.79,58.14,1524056
2024-01-02,58,58,56.615,56.9,1948028
2024-01-03,56.51,56.78,55.85,55.99,2493493
2024-01-04,56.01,56.53,56.01,56.03,2143057
2024-01-05,56.01,56.195,55.44,55.67,1979331
2024-01-08,55.77,56.745,55.76,56.71,3022450
2024-01-09,56.56,56.67,56.255,56.37,2457554
2024-01-10,56.48,56.935,56.185,56.89,2956483
2024-01-11,56.97,57.1,56.28,56.54,2185253
2024-01-12,56.95,57.005,56.385,56.93,1835095
2024-01-16,56.5,57.34,56.33,56.46,3534483
2024-01-17,55.98,56.45,55.83,56.11,2943106
2024-01-18,56.24,56.89,55.895,56.83,1863664
2024-01-19,57.03,57.979,56.9,57.85,2179481
2024-01-22,58.13,58.45,57.69,58.16,2020968
2024-01-23,58.265,58.82,58.035,58.38,1796097
2024-01-24,58.73,58.86,58.155,58.2,1919266
2024-01-25,58.46,58.59,57.44,58.37,1665038
2024-01-26,58.4,58.71,58.095,58.62,1675698
2024-01-29,58.32,58.5,57.55,58.25,2378110
2024-01-30,58.11,58.61,58.075,58.45,2504028
2024-01-31,58.6,60.72,57.505,57.77,4305777
2024-02-01,57.54,57.74,56.28,57.09,2879247
2024-02-02,56.92,57.41,56.32,56.65,2556831
2024-02-05,56.24,56.39,55.73,55.98,2244335
2024-02-06,55.83,56.455,55.755,56.32,4260506
2024-02-07,56.74,57.055,56.32,56.91,1881466
2024-02-08,56.7,57.18,56.67,56.76,1358326
2024-02-09,56.88,57.345,56.65,57.25,1296684
2024-02-12,57.32,57.38,56.725,56.83,2152749
2024-02-13,56.22,56.235,55.175,55.7,3184525
2024-02-14,56.06,56.19,55.355,55.81,2661252
2024-02-15,55.93,56.31,55.02,55.49,4038966
2024-02-16,55.45,55.81,55.2,55.42,2042738
2024-02-20,55,55.6,54.9,55.54,2745399
2024-02-21,55.39,56.06,55.11,56.04,2207258
2024-02-22,56.26,56.81,56.24,56.56,2040197
2024-02-23,56.85,56.87,56.355,56.65,1346114
2024-02-26,56.47,56.63,55.82,56.19,1905314
2024-02-27,56.28,56.48,56.085,56.37,1767179
2024-02-28,56.31,56.6425,56.2,56.32,1920153
2024-02-29,56.67,56.68,56.08,56.2,4017418
2024-03-01,56.29,56.675,55.515,56.53,3170635
2024-03-04,56.52,57.125,56.3,56.97,3621752
2024-03-05,57,58.46,56.9,56.93,3504660
2024-03-06,57.13,57.93,56.75,57.89,3833017
2024-03-07,58.3,59.21,58.15,59.13,3979658
2024-03-08,59.3,60.5488,58.83,60.01,4228727
2024-03-11,60.09,60.41,59.51,60.03,2324629
2024-03-12,59.94,60.53,59.73,59.74,3482053
2024-03-13,59.71,59.83,59.14,59.54,2169976
2024-03-14,59.44,59.5499,58.235,58.69,2097785
2024-03-15,57.96,59.855,57.96,59.68,3527425
2024-03-18,59.94,60.71,59.74,60.29,3320673
2024-03-19,60.48,62.56,60.22,62.46,5250142
2024-03-20,59.93,61.52,59.61,60.88,18274314
2024-03-21,61.16,63.05,60.96,61.84,15426662
2024-03-22,61.84,62.28,61.47,61.63,5194954
2024-03-25,61.51,61.82,61.01,61.06,2202962
2024-03-26,62.16,62.845,61.95,62.23,4480998
2024-03-27,62.59,63.08,62.135,63,3036998
2024-03-28,63.51,63.52,62.82,63.1,2791766
2024-04-01,62.97,63.04,62.21,62.29,2310532
2024-04-02,61.75,61.81,60.865,61.33,3216064
2024-04-03,61.4,61.99,61.3,61.58,2250909
2024-04-04,62,62.4,60.84,61.06,2094629
2024-04-05,61.05,62.06,60.92,62.04,1929509
2024-04-08,62.32,62.485,61.8625,62.14,2451581
2024-04-09,63.73,64.25,62.61,63.56,4487468
2024-04-10,62.82,63.6,62.22,63.01,2676552
2024-04-11,63.33,63.35,62.38,63.06,3722248
2024-04-12,62.69,62.82,61.01,61.52,4148660
2024-04-15,62.23,62.32,60,60.19,3248554
2024-04-16,60.35,60.5,59.7281,60.03,2825749
2024-04-17,60.68,60.72,59.91,60.01,2818410
2024-04-18,60.43,60.5,59.89,60.07,2349165
2024-04-19,60.53,60.565,59.95,60.35,3083542
2024-04-22,60.81,61.32,60.525,61.2,2116508
2024-04-23,61.07,61.51,60.945,61.09,2279889
2024-04-24,60.72,61.57,60.61,61.5,2893649
2024-04-25,59.21,60.38,58.1,60.29,7781013
2024-04-26,59.64,60.63,59.405,60.12,4792137
2024-04-29,60,60.87,59.74,60.08,3650899
2024-04-30,59.95,60.14,59.66,59.85,3704215
2024-05-01,59.89,60.505,59.55,59.88,2785783
2024-05-02,60.16,60.21,59.38,60.07,3401685
2024-05-03,60.54,61.16,59.7,60.87,2889284
2024-05-06,61.04,61.68,60.66,61.6,2915886
2024-05-07,62.06,62.22,60.805,60.9,2584516
2024-05-08,60.26,60.48,59.36,59.91,2585442
2024-05-09,59.9,60.34,59.805,60.18,1916634
2024-05-10,60.27,60.71,60.065,60.66,1761826
2024-05-13,60.9,61.748,60.54,60.62,1866739
2024-05-14,60.82,61,60.19,60.41,1591772
2024-05-15,60.47,61.59,60.47,61.35,2955488
2024-05-16,61.35,62.72,61.35,62.23,3794694
2024-05-17,62.25,62.79,61.83,62.76,2359582
2024-05-20,62.72,62.9,62.3,62.45,1639079
2024-05-21,62.45,62.86,62.19,62.44,1665092
2024-05-22,62.41,62.71,62.19,62.45,1383477
2024-05-23,62.44,62.59,61.46,61.52,1586710
2024-05-24,61.64,62.5,61.64,62.23,1002489
2024-05-28,62.045,62.045,60.0603,60.2,1959645
2024-05-29,59.71,60.045,59.4,59.85,2031112
2024-05-30,60,60.15,58.84,59.05,2698056
2024-05-31,59.24,59.7,58.525,59.03,6568652
2024-06-03,59.3,59.33,58.295,58.74,2599112
2024-06-04,58.74,59.49,58.74,59.43,2495446
2024-06-05,59.62,59.882,58.84,59.71,1628073
2024-06-06,59.57,59.79,59.1705,59.26,1779312
2024-06-07,58.93,59.34,58.6,58.78,2821302
2024-06-10,58.48,59.625,58.28,59.3,1909238
2024-06-11,58.97,59.1597,58.63,59.02,1620273
2024-06-12,59.69,59.79,59.13,59.55,2324761
2024-06-13,59.56,59.7,58.9901,59.2,2195341
2024-06-14,58.77,58.9,58.44,58.6,2475753
2024-06-17,58.45,59.08,58.275,58.63,1742094
2024-06-18,58.58,59.26,58.33,58.99,1795343
2024-06-20,59.1,59.3,58.345,59.23,2418597
2024-06-21,59.2,60.33,58.76,60.25,3096117
2024-06-24,60.28,61.1,60.075,60.1,2084334
2024-06-25,60.08,60.17,59.68,59.91,1329778
2024-06-26,59.5,60.105,59.44,59.76,1420422
2024-06-27,59.73,60.57,59.47,60.18,1973161
2024-06-28,60.42,60.57,59.7,60.26,4045699
2024-07-01,60.38,60.57,59.46,59.48,2074182
2024-07-02,59.69,60.3393,59.545,59.96,1842117
2024-07-03,60.15,60.6,60.08,60.14,1162075
2024-07-05,60.12,60.45,59.95,60.38,825796
2024-07-08,60.4,60.86,60.27,60.44,1097741
2024-07-09,60.7,61.025,60.46,60.81,1502818
2024-07-10,61,61.66,60.77,61.63,1631893
2024-07-11,62.21,62.71,62,62.2,2503026
2024-07-12,62.41,63.1199,62.14,62.7,2121927
2024-07-15,62.8,63.205,62.6,63,2339753
2024-07-16,63.2,63.61,63.14,63.3,1829405
2024-07-17,62.95,63.6,62.87,63.49,2728940
2024-07-18,63.44,63.51,62.41,62.48,1895161
2024-07-19,62.98,63.02,62.21,62.51,1506218
2024-07-22,63.1,63.25,62.56,63.03,1833224
2024-07-23,63.38,63.45,62.835,63.13,2275166
2024-07-24,63.36,63.39,62.43,62.73,2988865
2024-07-25,65,67.77,64.72,67.26,7139193
2024-07-26,67.6,67.66,66.26,66.96,3629860
2024-07-29,66.95,68.4,66.8,67.92,16151806
2024-07-30,68.33,70.01,68.26,69.15,14987559
2024-07-31,69.13,69.45,67.64,67.68,6389377
2024-08-01,67.83,68.53,67.02,67.32,3931242
2024-08-02,66.63,67.32,66.24,66.86,3770290
2024-08-05,65.73,66.29,64.335,64.4,3940651
2024-08-06,65.29,66.93,64.97,66.19,3715691
2024-08-07,66.61,67.6,66.45,66.8,2834923
2024-08-08,67.03,68.095,66.76,68.04,3027857
2024-08-09,68.05,68.17,67.45,68.09,1651759
2024-08-12,68.09,68.41,67.615,67.98,1661923
2024-08-13,68.3,68.97,67.96,68.92,2005091
2024-08-14,69,69.5,68.83,69.3,2103606
2024-08-15,69.63,69.97,69.1,69.78,2533817
2024-08-16,69.78,69.84,69.28,69.83,1802875
2024-08-19,69.63,70.08,69.63,69.97,1848791
2024-08-20,70.07,70.19,69.6,70.09,2020763
2024-08-21,69.99,70.48,69.91,70.24,1530587
2024-08-22,70.07,70.6375,70.07,70.63,1750059
2024-08-23,70.84,70.98,69.71,70.35,1343176
2024-08-26,70.57,70.8,70.25,70.59,1301410
2024-08-27,70.53,71.16,70.485,71.05,1515996
2024-08-28,70.99,71.33,70.72,70.95,1458070
2024-08-29,71.21,71.75,70.97,71.19,1776038
2024-08-30,71.52,72.14,71.135,72.08,3073749
2024-09-03,71.66,71.91,71.03,71.39,2267430
2024-09-04,73.14,74.168,72.905,73.48,3295829
2024-09-05,73.5,73.74,72.655,73.4,2167576
2024-09-06,73.27,73.65,71.24,71.95,3970651
2024-09-09,72.31,72.54,71.43,71.65,2977376
2024-09-10,71.74,72.21,71.11,71.75,2672171
2024-09-11,71.46,72.19,70.12,72.08,2115861
2024-09-12,72.25,72.68,71.74,72.57,2852601
2024-09-13,72.42,73.04,72.23,73,1900481
2024-09-16,73.29,73.69,73.03,73.3,2260785
2024-09-17,73.23,73.55,72.03,72.7,2578802
2024-09-18,72.65,73.6287,72.31,72.9,2330315
2024-09-19,73.78,74.36,73.245,74.29,3060779
2024-09-20,74.16,74.68,73.5,74.29,4654408
2024-09-23,74.71,74.875,73.89,74.01,2546048
2024-09-24,73.87,73.87,73.14,73.67,2408410
2024-09-25,73.67,73.935,72.675,73.04,3429016
2024-09-26,72.68,73.48,72.31,72.56,3145154
2024-09-27,72.84,73.1,72.33,72.6,2766137
2024-09-30,72.29,73.12,72.15,73.01,3368558
2024-10-01,73.2,73.4,72.42,73.05,3837116
2024-10-02,73.13,73.13,72.56,72.99,1817209
2024-10-03,72.84,73.09,72.375,72.92,2602495
2024-10-04,73.4,73.4,71.8081,72.12,2519293
2024-10-07,72.11,72.15,70.61,70.87,4187613
2024-10-08,71.95,72.59,71.82,72.19,3136020
2024-10-09,72.33,72.77,72.01,72.47,2144515
2024-10-10,72.4,72.68,71.57,71.84,2919273
2024-10-11,72.27,72.4094,71.375,71.62,2297222
2024-10-14,72.06,72.85,72,72.57,2933092
2024-10-15,72.79,73.6,72.73,73.03,1911362
2024-10-16,73.12,73.99,72.61,73.76,3082126
2024-10-17,74.23,74.53,74.02,74.14,2503321
2024-10-18,74.33,74.93,73.845,74.91,2145755
2024-10-21,74.7,74.87,74.045,74.3,1902672
2024-10-22,73.73,74.455,73.53,74.29,2365322
2024-10-23,73.98,74.49,73.67,73.91,2513568
2024-10-24,73.24,75.58,72.8,75.24,4038770
2024-10-25,75.6,75.68,74.03,74.69,2230617
2024-10-28,75.38,75.89,74.9601,75.34,2543875
2024-10-29,75.02,76.435,74.865,75.89,3382275
2024-10-30,76.02,76.705,75.51,75.55,2293743
2024-10-31,75.33,75.4299,73.83,73.92,2901329
2024-11-01,73.93,74.91,73.89,74.32,2969075
2024-11-04,74.47,74.96,74.07,74.81,2199112
2024-11-05,74.585,76.255,74.13,76.14,2146181
2024-11-06,78.88,79.2706,75.02,77.59,3894886
2024-11-07,77.69,78.29,77.115,78.18,2288058
2024-11-08,78.62,79.73,78.22,78.69,2247205
2024-11-11,78.855,80.4078,78.78,79.66,1911577
2024-11-12,79.94,79.94,79.02,79.13,2400965
2024-11-13,79.5,80.35,79.4,79.87,1861609
2024-11-14,80.48,80.7692,78,78.06,3188428
2024-11-15,78.23,78.93,78.16,78.76,4685236
2024-11-18,78.36,79.89,78.36,79.78,1866377
2024-11-19,79.25,80.34,78.93,80.16,1865497
2024-11-20,80.778,81.08,79.78,80.08,1647456
2024-11-21,80.71,81.13,80.01,80.88,2264469
2024-11-22,80.76,81.35,80.51,81.07,1684235
2024-11-25,82.16,82.39,81.13,81.52,3258188
2024-11-26,81.8,83.04,81.1,82.65,1964956
2024-11-27,82.73,83.5,82.7,83.05,2629981
2024-11-29,83.58,83.77,82.98,82.99,2741614
2024-12-02,83,83.45,81.59,81.65,3497121
2024-12-03,81.52,81.68,80.77,80.99,2807028
2024-12-04,81.202,81.29,80.59,80.83,2134110
2024-12-05,80.99,81.5579,80.82,81.27,2236934
2024-12-06,80.77,81.3701,80.69,81.14,4918114
2024-12-09,81.21,81.21,79.54,79.7,2632575
2024-12-10,79.85,80.95,79.15,80.43,1788014
2024-12-11,80.42,81.45,79.77,81.31,2807100
2024-12-12,81.31,81.4644,80.75,80.87,1465417
2024-12-13,81.02,81.26,79.95,80.12,1890678
2024-12-16,80.58,81.24,80.28,80.46,2051827
2024-12-17,79.72,80.055,79.32,79.61,3077147
2024-12-18,79.92,80.08,77.42,77.47,2664213
2024-12-19,77.985,78.6295,77.31,77.38,3238684
2024-12-20,77.38,78.58,77.09,77.7,7181661
2024-12-23,77.56,78.21,77.21,77.94,1775478
2024-12-24,77.995,78.96,77.69,78.92,846419
2024-12-26,78.5,79.4,78.38,79.12,1842958
2024-12-27,78.63,79.18,78.055,78.42,1346989
2024-12-30,77.73,77.88,76.88,77.4,1654359
2024-12-31,77.94,78.01,77.06,77.31,2288235
2025-01-02,77.61,78.08,76.9,77.43,2811255
2025-01-03,77.88,78.385,77.4,78.22,2687229
2025-01-06,78.41,78.41,76.74,76.82,3515753
2025-01-07,77.28,77.35,75.97,76.36,2242392
2025-01-08,76.7,78.34,76.42,78.02,3600579
2025-01-10,77.82,77.82,75.61,75.88,3434879
2025-01-13,75.65,76.27,75.33,76.18,1708499
2025-01-14,76.3,76.78,76.04,76.25,2353943
2025-01-15,77.55,77.8,76.535,76.98,2180754
2025-01-16,77.51,78.56,77.38,78.39,3148178
2025-01-17,79,79.37,78.76,78.83,2714753
2025-01-21,79.15,79.89,79.15,79.87,1984156
2025-01-22,79.87,80.97,79.6,80.83,1803474
2025-01-23,80.8,81.05,80.13,81.03,1857807
2025-01-24,80.66,81.57,80.66,81.15,2270328
2025-01-27,80.51,81.47,79.75,81.46,2419538
2025-01-28,81.5,82.302,81,81.19,3359572
2025-01-29,79.25,82.13,76.34,81.73,7183378
2025-01-30,82.04,82.33,80.85,82.28,2948984
2025-01-31,82.5,82.88,81.78,82.34,2689430
2025-02-03,81.56,82.29,80.75,81.92,2558260
2025-02-04,81.77,82.565,81.205,81.72,2669081
2025-02-05,82.33,83.19,82.13,82.86,3647116
2025-02-06,83.19,84.15,82.9,83.76,3659429
2025-02-07,84,84.08,82.8,82.82,1865655
2025-02-10,83.01,83.93,81.07,81.21,2884868
2025-02-11,80.84,81.12,79.65,80.29,2498015
2025-02-12,79.57,80.42,79.245,79.92,2682415
2025-02-13,80.14,81.82,80.14,81.69,1883584
2025-02-14,81.84,82.21,80.87,80.91,2012044
2025-02-18,81.2,81.49,80.7401,81.24,1854216
2025-02-19,81.52,82.71,81.15,82.59,2233533
2025-02-20,82.34,82.69,81.53,82.54,1790356
2025-02-21,82.81,82.86,80.96,81.07,2156133
2025-02-24,81.58,81.77,79.72,79.94,2342364
2025-02-25,80.01,80.374,78.77,79.55,2387071
2025-02-26,79.35,80.43,79.06,80.04,3335082
2025-02-27,80.62,82.46,80.485,80.8,2271166
2025-02-28,81.34,82.82,80.9507,82.78,3347393
2025-03-03,83,83.34,81.46,81.97,2570293
2025-03-04,81.83,81.92,77.75,78.76,4134268
2025-03-05,78.37,79.0761,77.82,78.8,3848705
2025-03-06,77.53,77.75,75.3109,76.17,4183070
2025-03-07,76.05,76.05,73.23,74.66,4114687
2025-03-10,73.8,73.815,71.83,72.85,5235595
2025-03-11,72.86,73.4,71.95,72.29,4845779
2025-03-12,72.98,73.86,72.21,72.98,2431612
2025-03-13,72.93,73.25,71.8,72.17,3123075
2025-03-14,72.64,73.47,72.34,73.26,3746965
2025-03-17,73.17,74.99,73.055,74.55,2313401
2025-03-18,74.32,75.4,74.0659,75.3,2634488
2025-03-19,75.25,76.9,74.965,76.58,2249085
2025-03-20,75.42,77.24,75.37,76.91,2367295
2025-03-21,76.72,76.72,75.37,75.55,3046436
2025-03-24,76.39,77.65,76.1501,77.41,2075987
2025-03-25,77.845,78.22,77.265,77.67,1677468
2025-03-26,77.67,78.29,77.11,77.53,2141945
2025-03-27,77,77.585,76.31,76.36,2534634
2025-03-28,76.14,76.5,74.74,74.91,2989229
2025-03-31,74.15,76.03,73.95,75.86,4035573
2025-04-01,75.71,76.61,75.22,76.04,2530752
2025-04-02,75.67,78.4,75.37,78.3,3091735
2025-04-03,74.94,76.33,73.64,73.79,3600920
2025-04-04,71.81,72.52,68.17,68.25,5614989
2025-04-07,66.385,70.51,64.84,67.74,6744514
2025-04-08,69.58,69.82,65.83,66.4,6888651
2025-04-09,66.12,72.5,65.7,71.99,8492760
2025-04-10,70.63,71.1199,68,70.3,5698086
2025-04-11,69.98,71.68,69.44,71.53,4136822
2025-04-14,72.52,73.4295,72.25,72.78,2737932
2025-04-15,72.95,73.8192,72.72,73.17,1607765
2025-04-16,72.44,73.05,71.49,71.69,2421620
2025-04-17,71.71,73.2,71.69,72.18,2613209
2025-04-21,71.51,71.8,69.88,70.66,2307144
2025-04-22,71.76,72.88,71.57,72.69,2402623
2025-04-23,74.04,75.26,73.05,73.5,3495973
2025-04-24,72.1,74.9125,71.98,74.74,4057165
2025-04-25,74.81,75.53,74.3,75.36,2810689
2025-04-28,75.59,75.935,74.51,75.1,2842435
2025-04-29,75.18,76.14,74.48,75.94,1791954
2025-04-30,74.83,76.41,74.11,76.21,2912772
2025-05-01,75.93,77.2,75.54,76.14,3005518
2025-05-02,77.09,78.35,76.855,78.18,2353199
2025-05-05,77.6,78.58,77.33,78.19,1734644
2025-05-06,77.46,78.465,77.3,78.08,1282529
2025-05-07,78.25,79.08,78.1,78.57,2129862
2025-05-08,79.83,80.29,78.29,79,10938803
2025-05-09,79.1,79.74,78.84,79.21,3913977
2025-05-12,81.52,81.535,79.66,80.75,6424406
2025-05-13,81.01,82.2,80.76,81.57,4066376
2025-05-14,81.22,81.4,80.45,81.06,11221719
2025-05-15,80.7,81.44,80.51,81.28,4587177
2025-05-16,81.45,81.9,80.95,81.9,5145241
